order_id,region,category,sales,discount,quantity,order_date,delivery_date,customer_type,payment_mode,profit,city,New_Column,Net_Reveune,,,
ORD110587,North,Clothing,1906.49,0.28,4,02-12-2023,2/17/2023,New,Card,294.68,Chennai,533.8172,1372.6728,,,
ORD110588,North,Electronics,3598.35,0.14,7,7/29/2023,08-05-2023,Regular,Cash,723.24,Bangalore,503.769,3094.581,,,
ORD110589,South,Home Care,4663.71,0.08,4,10-08-2023,10-12-2023,Member,Card,421.13,Pune,373.0968,4290.6132,,,
ORD110590,North,Electronics,2740.53,0.39,7,4/30/2024,05-06-2024,Member,Cash,779.18,Pune,1068.8067,1671.7233,,,
ORD110591,South,Home Care,2363.51,0.5,6,10/19/2024,10/24/2024,Member,UPI,702.63,Delhi,1181.755,1181.755,,,
ORD110592,East,Grocery,2809.67,0.08,8,10/29/2023,11-05-2023,Member,Card,414.87,Delhi,224.7736,2584.8964,,,
ORD110593,West,Home Care,1626.5,0.04,7,12/15/2024,12/18/2024,New,Card,423.82,Hyderabad,65.06,1561.44,,,
ORD110594,North,Grocery,4546.01,0.37,9,6/16/2023,6/19/2023,Member,Cash,392.31,Delhi,1682.0237,2863.9863,,,
ORD110595,West,Home Care,4006.68,0.17,4,11/30/2023,12-03-2023,Member,Cash,957.67,Bangalore,681.1356,3325.5444,,,
ORD110596,South,Home Care,3556.87,0.11,9,09-11-2023,9/14/2023,Regular,UPI,905.51,Hyderabad,391.2557,3165.6143,,,
ORD110597,East,Electronics,2986.55,0.26,5,8/25/2023,8/30/2023,Regular,UPI,559.15,Hyderabad,776.503,2210.047,,,
ORD110598,East,Home Care,4850.43,0.34,9,2/26/2024,03-03-2024,New,Card,935.98,Hyderabad,1649.1462,3201.2838,,,
ORD110599,East,Electronics,1558.76,0.11,4,11/25/2024,11/29/2024,New,Card,383.22,Hyderabad,171.4636,1387.2964,,,
ORD110600,West,Home Care,1487.36,0.5,3,12-01-2023,12-04-2023,Regular,Cash,166.72,Delhi,743.68,743.68,,,
ORD110601,South,Personal Care,1286.48,0.16,7,4/23/2023,4/28/2023,Member,UPI,121.58,Pune,205.8368,1080.6432,,,
ORD110602,North,Clothing,3734.7,0.16,4,1/24/2024,1/30/2024,New,UPI,878.7,Hyderabad,597.552,3137.148,,,
ORD110603,North,Electronics,4006.7,0.21,5,11/20/2024,11/25/2024,Regular,Card,692.25,Mumbai,841.407,3165.293,,,
ORD110604,South,Electronics,3025.86,0.37,3,02-07-2024,02-11-2024,Regular,UPI,822,Chennai,1119.5682,1906.2918,,,
ORD110605,West,Grocery,3294.72,0.44,6,11-04-2024,11-09-2024,Regular,Cash,982.5,Hyderabad,1449.6768,1845.0432,,,
ORD110606,North,Personal Care,1809.91,0.16,4,11-05-2023,11-12-2023,New,Cash,476.79,Delhi,289.5856,1520.3244,,,
ORD110607,South,Grocery,294.81,0.06,1,1/21/2023,1/27/2023,New,Cash,28.6,Chennai,17.6886,277.1214,,,
ORD110608,North,Personal Care,1342.82,0.13,2,10/28/2023,10/29/2023,Member,UPI,216.33,Hyderabad,174.5666,1168.2534,,,
ORD110609,East,Personal Care,2963.09,0.04,8,7/25/2024,7/31/2024,New,Cash,630.17,Bangalore,118.5236,2844.5664,,,
ORD110610,North,Home Care,4083.37,0.32,4,6/14/2024,6/21/2024,Regular,Card,505.13,Hyderabad,1306.6784,2776.6916,,,
ORD110611,West,Grocery,3908.26,0.37,2,4/16/2024,4/20/2024,Member,UPI,1014.79,Hyderabad,1446.0562,2462.2038,,,
ORD110612,South,Clothing,979.49,0.21,4,1/14/2023,1/20/2023,Member,UPI,158.34,Pune,205.6929,773.7971,,,
ORD110613,West,Personal Care,352.09,0.48,7,8/20/2024,8/27/2024,New,Cash,27.22,Bangalore,169.0032,183.0868,,,
ORD110614,South,Personal Care,4267.74,0.36,2,09-06-2024,09-11-2024,New,UPI,468.31,Hyderabad,1536.3864,2731.3536,,,
ORD110615,East,Electronics,470.39,0.19,6,08-10-2023,08-12-2023,New,Card,93.56,Hyderabad,89.3741,381.0159,,,
ORD110616,South,Home Care,2027.23,0.05,1,9/25/2023,9/27/2023,New,Card,448.21,Mumbai,101.3615,1925.8685,,,
ORD110617,North,Clothing,561.71,0.25,3,11/19/2024,11/26/2024,Member,UPI,126.14,Hyderabad,140.4275,421.2825,,,
ORD110618,North,Personal Care,2863.84,0.25,9,12/16/2024,12/19/2024,Regular,UPI,260.69,Bangalore,715.96,2147.88,,,
ORD110619,East,Electronics,1880.35,0.28,5,4/22/2024,4/26/2024,Member,UPI,453.4,Delhi,526.498,1353.852,,,
ORD110620,South,Grocery,1092.22,0.34,8,01-03-2023,01-09-2023,Regular,UPI,81.03,Pune,371.3548,720.8652,,,
ORD110621,East,Personal Care,3016.32,0.13,1,4/29/2023,05-04-2023,Regular,UPI,871.08,Mumbai,392.1216,2624.1984,,,
ORD110622,North,Electronics,1880.62,0,4,4/14/2023,4/19/2023,New,Card,456.03,Delhi,0,1880.62,,,
ORD110623,West,Grocery,917.26,0.41,3,12/18/2023,12/19/2023,Regular,Card,206.73,Chennai,376.0766,541.1834,,,
ORD110624,East,Home Care,3530.42,0.41,9,10/28/2024,10/29/2024,Member,Card,368.05,Chennai,1447.4722,2082.9478,,,
ORD110625,West,Grocery,4200.36,0.46,7,04-10-2024,4/13/2024,New,UPI,358.59,Delhi,1932.1656,2268.1944,,,
ORD110626,West,Personal Care,1441.34,0.48,3,01-08-2024,01-12-2024,Member,Card,124.85,Delhi,691.8432,749.4968,,,
ORD110627,South,Clothing,1013.48,0.08,1,10/26/2024,10/29/2024,Member,Card,109.22,Chennai,81.0784,932.4016,,,
ORD110628,East,Grocery,468.73,0.18,5,5/25/2024,5/26/2024,New,UPI,121.31,Mumbai,84.3714,384.3586,,,
ORD110629,West,Clothing,2686.72,0.43,3,05-07-2024,05-08-2024,Regular,Cash,577.74,Hyderabad,1155.2896,1531.4304,,,
ORD110630,West,Clothing,4173.34,0.47,2,1/27/2023,1/31/2023,Member,Card,1218.62,Pune,1961.4698,2211.8702,,,
ORD110631,South,Grocery,1328.87,0.01,3,06-07-2023,6/13/2023,Regular,UPI,97.24,Chennai,13.2887,1315.5813,,,
ORD110632,South,Home Care,2357.13,0.19,5,12/15/2024,12/18/2024,Regular,UPI,533.77,Chennai,447.8547,1909.2753,,,
ORD110633,North,Grocery,887.94,0.06,5,11/29/2024,11/30/2024,Member,Card,233.7,Pune,53.2764,834.6636,,,
ORD110634,West,Electronics,2080.58,0.39,8,6/30/2023,07-05-2023,Regular,Cash,354.14,Hyderabad,811.4262,1269.1538,,,
ORD110635,North,Clothing,175.68,0.37,4,08-12-2024,8/14/2024,New,Card,11.37,Pune,65.0016,110.6784,,,
ORD110636,West,Personal Care,4562.57,0.38,2,10/28/2023,10/29/2023,Member,UPI,967.49,Delhi,1733.7766,2828.7934,,,
ORD110637,North,Clothing,3415.2,0.2,8,7/19/2023,7/25/2023,Member,UPI,701.16,Bangalore,683.04,2732.16,,,
ORD110638,South,Personal Care,1730.79,0.2,8,3/20/2024,3/23/2024,Regular,UPI,494.65,Hyderabad,346.158,1384.632,,,
ORD110639,East,Electronics,4417.87,0.13,8,9/24/2023,9/25/2023,Member,UPI,1131.84,Hyderabad,574.3231,3843.5469,,,
ORD110640,South,Electronics,996.36,0.18,1,3/19/2023,3/24/2023,Regular,UPI,185.35,Pune,179.3448,817.0152,,,
ORD110641,North,Electronics,485.8,0.49,9,11/21/2024,11/23/2024,Regular,UPI,38.05,Pune,238.042,247.758,,,
ORD110642,North,Grocery,4718.85,0.02,4,9/14/2024,9/16/2024,Member,UPI,301.39,Bangalore,94.377,4624.473,,,
ORD110643,East,Clothing,1614.18,0.16,4,12/26/2024,12/31/2024,Member,Card,444.99,Bangalore,258.2688,1355.9112,,,
ORD110644,West,Personal Care,4686.27,0.39,8,7/21/2023,7/24/2023,Member,Cash,790.01,Bangalore,1827.6453,2858.6247,,,
ORD110645,North,Electronics,3224.3,0.19,8,8/16/2023,8/21/2023,Member,Cash,678.6,Delhi,612.617,2611.683,,,
ORD110646,North,Electronics,4902.21,0.47,6,2/27/2024,03-04-2024,Regular,Cash,1122.87,Mumbai,2304.0387,2598.1713,,,
ORD110647,North,Personal Care,3791.8,0.17,4,1/24/2023,1/31/2023,Regular,UPI,716.04,Chennai,644.606,3147.194,,,
ORD110648,East,Clothing,616.87,0.42,3,10-07-2024,10-12-2024,Regular,Cash,163.71,Chennai,259.0854,357.7846,,,
ORD110649,South,Clothing,4275.92,0.41,5,6/28/2024,07-02-2024,New,UPI,277.91,Mumbai,1753.1272,2522.7928,,,
ORD110650,North,Personal Care,824.6,0,8,02-10-2024,2/17/2024,Regular,Card,198.81,Mumbai,0,824.6,,,
ORD110651,East,Home Care,3491.77,0.2,7,02-08-2024,2/14/2024,Regular,Card,840.06,Bangalore,698.354,2793.416,,,
ORD110652,North,Clothing,2552,0.14,8,01-11-2023,1/15/2023,New,UPI,275.62,Bangalore,357.28,2194.72,,,
ORD110653,West,Personal Care,3567.85,0.24,1,4/25/2023,4/29/2023,Member,Cash,285.91,Hyderabad,856.284,2711.566,,,
ORD110654,East,Personal Care,3848.45,0.23,4,03-06-2023,03-08-2023,Member,UPI,806.62,Bangalore,885.1435,2963.3065,,,
ORD110655,North,Electronics,4037.96,0.45,9,12/28/2023,12/30/2023,Regular,UPI,537.55,Delhi,1817.082,2220.878,,,
ORD110656,East,Personal Care,4191.4,0.09,6,7/25/2023,7/26/2023,Regular,UPI,225.6,Mumbai,377.226,3814.174,,,
ORD110657,North,Grocery,4251.4,0.09,8,03-08-2024,03-12-2024,New,Card,679.5,Mumbai,382.626,3868.774,,,
ORD110658,South,Electronics,2121.61,0.05,8,03-07-2023,03-10-2023,Regular,Cash,444.76,Delhi,106.0805,2015.5295,,,
ORD110659,North,Electronics,4457.22,0.37,5,03-05-2024,03-08-2024,Member,Card,1245.4,Mumbai,1649.1714,2808.0486,,,
ORD110660,East,Clothing,3625.94,0.46,8,10-06-2024,10-10-2024,Member,Cash,573.63,Hyderabad,1667.9324,1958.0076,,,
ORD110661,West,Home Care,4210.96,0.18,4,11-09-2024,11-11-2024,Regular,Card,362.25,Bangalore,757.9728,3452.9872,,,
ORD110662,West,Clothing,4947.04,0.03,6,3/20/2023,3/25/2023,Regular,UPI,779.86,Bangalore,148.4112,4798.6288,,,
ORD110663,West,Grocery,670.43,0.08,7,03-10-2024,3/16/2024,New,Cash,161.61,Hyderabad,53.6344,616.7956,,,
ORD110664,North,Electronics,1915.84,0.05,6,02-09-2024,02-11-2024,New,Card,142.21,Bangalore,95.792,1820.048,,,
ORD110665,South,Electronics,4052.08,0.3,6,6/15/2023,6/16/2023,Regular,Card,390.67,Bangalore,1215.624,2836.456,,,
ORD110666,North,Personal Care,522.89,0.14,8,5/14/2024,5/18/2024,New,Cash,61.98,Hyderabad,73.2046,449.6854,,,
ORD110667,West,Home Care,2749.83,0.45,5,2/24/2024,2/26/2024,Member,Card,451.27,Bangalore,1237.4235,1512.4065,,,
ORD110668,East,Home Care,4306.15,0.08,8,2/21/2024,2/28/2024,Member,UPI,1202.37,Pune,344.492,3961.658,,,
ORD110669,West,Personal Care,193.06,0.47,9,6/18/2024,6/23/2024,New,Card,46.57,Bangalore,90.7382,102.3218,,,
ORD110670,East,Grocery,4703.64,0.17,4,3/13/2023,3/14/2023,Member,UPI,968.7,Pune,799.6188,3904.0212,,,
ORD110671,South,Home Care,4892.91,0.43,3,7/31/2023,08-02-2023,Member,Cash,1232.33,Hyderabad,2103.9513,2788.9587,,,
ORD110672,East,Electronics,1679.18,0.47,5,6/15/2023,6/19/2023,Member,Cash,454.61,Delhi,789.2146,889.9654,,,
ORD110673,North,Grocery,3857.28,0.49,5,7/29/2024,08-03-2024,Member,UPI,638.82,Delhi,1890.0672,1967.2128,,,
ORD110674,North,Clothing,723.16,0.4,7,03-06-2024,03-08-2024,New,Cash,170.33,Pune,289.264,433.896,,,
ORD110675,North,Clothing,3887.03,0.05,3,11/20/2023,11/26/2023,Member,Cash,1093.1,Hyderabad,194.3515,3692.6785,,,
ORD110676,East,Grocery,2459.46,0.03,9,08-02-2023,08-06-2023,Regular,Card,450.08,Mumbai,73.7838,2385.6762,,,
ORD110677,North,Electronics,4315.34,0.37,6,12/16/2024,12/20/2024,New,Card,1039.24,Bangalore,1596.6758,2718.6642,,,
ORD110678,North,Clothing,1141.77,0.45,9,6/20/2024,6/22/2024,New,UPI,337.48,Chennai,513.7965,627.9735,,,
ORD110679,North,Electronics,3396.02,0.08,1,9/19/2024,9/21/2024,Member,Cash,570.93,Hyderabad,271.6816,3124.3384,,,
ORD110680,South,Personal Care,3951.98,0.47,2,01-03-2024,01-10-2024,Regular,Card,861.6,Mumbai,1857.4306,2094.5494,,,
ORD110681,East,Home Care,1092.21,0.31,2,07-04-2023,07-06-2023,Member,UPI,176.56,Mumbai,338.5851,753.6249,,,
ORD110682,East,Grocery,4109.61,0.06,8,6/29/2023,07-04-2023,Member,Cash,940.76,Chennai,246.5766,3863.0334,,,
ORD110683,West,Home Care,4794.13,0.08,4,3/24/2023,3/26/2023,New,Card,704.72,Chennai,383.5304,4410.5996,,,
ORD110684,East,Personal Care,3118.79,0.03,7,3/17/2024,3/23/2024,Member,UPI,255.43,Bangalore,93.5637,3025.2263,,,
ORD110685,South,Clothing,3945.77,0.07,4,5/31/2023,06-06-2023,Regular,Cash,1073.41,Hyderabad,276.2039,3669.5661,,,
ORD110686,East,Electronics,2709.66,0.37,4,4/28/2023,05-01-2023,New,UPI,617.27,Pune,1002.5742,1707.0858,,,
ORD110687,South,Electronics,3030.71,0.11,8,10-11-2024,10/17/2024,Regular,Cash,905.39,Hyderabad,333.3781,2697.3319,,,
ORD110688,South,Personal Care,165.43,0.28,4,11-06-2024,11-08-2024,Member,UPI,38.33,Bangalore,46.3204,119.1096,,,
ORD110689,East,Grocery,2669.01,0.36,3,10-04-2024,10-05-2024,Member,Card,697.32,Bangalore,960.8436,1708.1664,,,
ORD110690,West,Home Care,2920.26,0.45,9,3/13/2023,3/16/2023,Regular,UPI,844.5,Bangalore,1314.117,1606.143,,,
ORD110691,North,Clothing,3383.23,0.29,3,11/29/2023,11/30/2023,Regular,Cash,219.27,Hyderabad,981.1367,2402.0933,,,
ORD110692,North,Grocery,930.01,0.28,5,4/23/2024,4/29/2024,Member,Cash,245.73,Bangalore,260.4028,669.6072,,,
ORD110693,East,Personal Care,1282.73,0.46,1,02-01-2024,02-02-2024,Member,UPI,99.68,Mumbai,590.0558,692.6742,,,
ORD110694,East,Personal Care,3804.42,0.15,9,6/25/2023,6/29/2023,Member,Card,1025.92,Mumbai,570.663,3233.757,,,
ORD110695,South,Electronics,921.43,0.1,6,9/15/2024,9/20/2024,New,Cash,224.18,Pune,92.143,829.287,,,
ORD110696,East,Clothing,2138.53,0.44,5,7/31/2024,08-03-2024,Regular,UPI,356.03,Chennai,940.9532,1197.5768,,,
ORD110697,South,Grocery,1327.4,0.04,4,10-04-2024,10-07-2024,New,UPI,336.19,Delhi,53.096,1274.304,,,
ORD110698,West,Electronics,2771.4,0.09,8,7/28/2024,08-04-2024,Regular,UPI,417.04,Pune,249.426,2521.974,,,
ORD110699,East,Clothing,4935.67,0.21,2,1/15/2023,1/19/2023,Member,Card,1145.71,Hyderabad,1036.4907,3899.1793,,,
ORD110700,North,Home Care,4274.99,0.18,5,10-03-2024,10-04-2024,Member,UPI,425.53,Hyderabad,769.4982,3505.4918,,,
ORD110701,North,Home Care,1420.42,0.35,8,5/25/2023,06-01-2023,Member,UPI,96.29,Bangalore,497.147,923.273,,,
ORD110702,East,Electronics,1906.2,0.05,1,4/30/2024,05-05-2024,Member,Card,412.5,Bangalore,95.31,1810.89,,,
ORD110703,South,Grocery,4601.3,0.24,3,9/18/2023,9/23/2023,Regular,UPI,705.57,Mumbai,1104.312,3496.988,,,
ORD110704,North,Clothing,4501.65,0.4,7,8/30/2024,09-03-2024,Member,Cash,473.43,Pune,1800.66,2700.99,,,
ORD110705,South,Home Care,886.59,0.34,5,7/28/2024,7/30/2024,Regular,UPI,80.29,Chennai,301.4406,585.1494,,,
ORD110706,East,Home Care,4163.43,0.32,9,1/23/2024,1/28/2024,New,UPI,1118.17,Hyderabad,1332.2976,2831.1324,,,
ORD110707,East,Grocery,1558.28,0.12,1,6/24/2024,6/26/2024,Member,Cash,213.55,Delhi,186.9936,1371.2864,,,
ORD110708,North,Electronics,2764.64,0.2,7,5/25/2023,5/29/2023,New,UPI,709.71,Pune,552.928,2211.712,,,
ORD110709,East,Personal Care,124.98,0.09,6,11-05-2024,11-06-2024,Regular,UPI,11.66,Chennai,11.2482,113.7318,,,
ORD110710,West,Clothing,4993.09,0.25,4,11/18/2024,11/20/2024,Regular,Cash,824.62,Bangalore,1248.2725,3744.8175,,,
ORD110711,West,Home Care,3829.37,0.29,6,12-07-2023,12-10-2023,Regular,UPI,609.99,Hyderabad,1110.5173,2718.8527,,,
ORD110712,North,Personal Care,1284.49,0.32,9,3/28/2023,3/30/2023,New,Cash,138.27,Delhi,411.0368,873.4532,,,
ORD110713,West,Grocery,3450.59,0.44,9,10/31/2023,11-01-2023,Regular,UPI,342.01,Delhi,1518.2596,1932.3304,,,
ORD110714,South,Electronics,1537.21,0.03,2,9/20/2024,9/22/2024,Regular,Cash,267.09,Chennai,46.1163,1491.0937,,,
ORD110715,North,Clothing,538.33,0.19,9,7/22/2023,7/26/2023,New,Cash,88.13,Hyderabad,102.2827,436.0473,,,
ORD110716,North,Grocery,2184.02,0.3,2,9/14/2023,9/16/2023,Member,UPI,537.45,Hyderabad,655.206,1528.814,,,
ORD110717,South,Electronics,3107.22,0.29,6,10-08-2024,10/15/2024,New,Card,523.44,Pune,901.0938,2206.1262,,,
ORD110718,West,Grocery,539.91,0.01,7,8/21/2023,8/27/2023,New,Cash,71.75,Pune,5.3991,534.5109,,,
ORD110719,West,Home Care,2640.19,0.09,9,08-11-2024,8/14/2024,Regular,Cash,449.34,Pune,237.6171,2402.5729,,,
ORD110720,West,Home Care,2622.83,0.42,6,01-09-2024,01-11-2024,New,Cash,733.06,Delhi,1101.5886,1521.2414,,,
ORD110721,North,Personal Care,3180.36,0.26,8,8/18/2024,8/22/2024,Regular,UPI,277.5,Chennai,826.8936,2353.4664,,,
ORD110722,North,Grocery,1298.76,0.21,3,12-10-2024,12-12-2024,Member,UPI,362.5,Mumbai,272.7396,1026.0204,,,
ORD110723,West,Home Care,201.14,0.45,6,08-04-2024,08-09-2024,Regular,UPI,45.15,Delhi,90.513,110.627,,,
ORD110724,East,Electronics,1691.8,0.04,2,04-08-2023,04-09-2023,New,Cash,366.05,Hyderabad,67.672,1624.128,,,
ORD110725,West,Personal Care,2053.05,0.46,1,09-02-2024,09-05-2024,New,Card,324.87,Delhi,944.403,1108.647,,,
ORD110726,South,Clothing,3215.13,0.01,6,3/25/2023,04-01-2023,New,UPI,450.78,Pune,32.1513,3182.9787,,,
ORD110727,North,Grocery,4657.84,0.28,3,6/15/2023,6/16/2023,Member,Card,1102.45,Mumbai,1304.1952,3353.6448,,,
ORD110728,South,Home Care,1096.59,0.28,5,06-07-2023,06-10-2023,Member,UPI,222.11,Hyderabad,307.0452,789.5448,,,
ORD110729,South,Electronics,3467.93,0.32,6,5/13/2024,5/14/2024,Regular,Cash,739.08,Mumbai,1109.7376,2358.1924,,,
ORD110730,North,Grocery,577.26,0.01,6,04-07-2023,4/13/2023,New,UPI,118.26,Bangalore,5.7726,571.4874,,,
ORD110731,East,Electronics,1034.05,0.27,7,11-06-2023,11-09-2023,Member,Cash,67.07,Mumbai,279.1935,754.8565,,,
ORD110732,West,Personal Care,2594.76,0.06,7,09-07-2024,09-09-2024,Regular,Card,464.3,Pune,155.6856,2439.0744,,,
ORD110733,South,Home Care,3571.05,0.08,6,9/29/2023,9/30/2023,Regular,UPI,501.05,Bangalore,285.684,3285.366,,,
ORD110734,North,Home Care,4306.99,0.11,1,10-10-2023,10/17/2023,New,UPI,1078.79,Mumbai,473.7689,3833.2211,,,
ORD110735,South,Personal Care,3745.13,0.31,8,09-03-2024,09-06-2024,New,UPI,738.44,Chennai,1160.9903,2584.1397,,,
ORD110736,West,Electronics,175.23,0.2,4,02-03-2024,02-10-2024,Member,UPI,27.84,Bangalore,35.046,140.184,,,
ORD110737,East,Grocery,3451.26,0.04,1,2/15/2023,2/22/2023,New,Cash,1029.16,Bangalore,138.0504,3313.2096,,,
ORD110738,East,Electronics,4140.82,0.14,2,1/20/2024,1/22/2024,Member,Card,904.16,Hyderabad,579.7148,3561.1052,,,
ORD110739,East,Grocery,2675.11,0.04,3,5/16/2024,5/19/2024,Member,UPI,723.87,Hyderabad,107.0044,2568.1056,,,
ORD110740,North,Personal Care,4831.43,0.33,6,11-03-2024,11-06-2024,Member,Card,1354.77,Pune,1594.3719,3237.0581,,,
ORD110741,North,Clothing,121.13,0.28,2,09-03-2024,09-07-2024,Regular,Card,28.55,Mumbai,33.9164,87.2136,,,
ORD110742,East,Grocery,4111.42,0.2,2,02-03-2024,02-10-2024,Member,Card,636.83,Mumbai,822.284,3289.136,,,
ORD110743,West,Home Care,1740.62,0.46,6,11-09-2023,11/16/2023,Member,Card,301.28,Delhi,800.6852,939.9348,,,
ORD110744,West,Home Care,3287.2,0.26,4,11/22/2023,11/26/2023,Member,UPI,294.3,Pune,854.672,2432.528,,,
ORD110745,North,Home Care,3498.06,0.44,5,12-08-2024,12-09-2024,Regular,UPI,713.95,Mumbai,1539.1464,1958.9136,,,
ORD110746,East,Electronics,1600.62,0.29,8,5/30/2024,06-01-2024,New,UPI,285.03,Chennai,464.1798,1136.4402,,,
ORD110747,West,Electronics,4977.58,0.19,3,01-10-2023,1/15/2023,Member,UPI,515.18,Delhi,945.7402,4031.8398,,,
ORD110748,West,Electronics,605.93,0.27,5,11-09-2023,11/15/2023,Regular,Card,36.51,Hyderabad,163.6011,442.3289,,,
ORD110749,West,Home Care,869.44,0.08,1,11-07-2023,11-10-2023,New,Card,232.37,Chennai,69.5552,799.8848,,,
ORD110750,North,Grocery,4471.74,0.34,4,11-01-2024,11-08-2024,Regular,Cash,257.71,Bangalore,1520.3916,2951.3484,,,
ORD110751,East,Home Care,683.98,0.49,5,11/16/2023,11/17/2023,Member,Cash,99.27,Hyderabad,335.1502,348.8298,,,
ORD110752,South,Grocery,1968.3,0.12,4,2/24/2024,2/28/2024,Regular,Card,373.98,Hyderabad,236.196,1732.104,,,
ORD110753,East,Electronics,3692.4,0.16,9,04-01-2023,04-03-2023,Regular,Cash,673.21,Pune,590.784,3101.616,,,
ORD110754,East,Clothing,3978.31,0.2,8,1/13/2023,1/17/2023,New,Card,730,Hyderabad,795.662,3182.648,,,
ORD110755,North,Electronics,4777.88,0.24,2,3/16/2023,3/19/2023,New,Cash,509.73,Chennai,1146.6912,3631.1888,,,
ORD110756,West,Personal Care,3968.91,0.36,9,01-08-2024,01-12-2024,Regular,Cash,527.01,Pune,1428.8076,2540.1024,,,
ORD110757,West,Grocery,4238.21,0.07,2,11/25/2023,12-01-2023,Member,Cash,218.26,Bangalore,296.6747,3941.5353,,,
ORD110758,North,Clothing,4751.94,0.15,6,12-01-2024,12-05-2024,Regular,Cash,1336.42,Bangalore,712.791,4039.149,,,
ORD110759,North,Electronics,2813.07,0.27,2,01-10-2023,1/16/2023,Regular,Card,566.6,Delhi,759.5289,2053.5411,,,
ORD110760,North,Clothing,1782.82,0.29,6,3/25/2024,3/27/2024,New,Cash,453.98,Chennai,517.0178,1265.8022,,,
ORD110761,North,Home Care,3831.9,0.27,6,10/25/2024,10/31/2024,New,Card,883.52,Bangalore,1034.613,2797.287,,,
ORD110762,North,Grocery,901.35,0.22,7,12/21/2023,12/22/2023,New,Cash,172.03,Hyderabad,198.297,703.053,,,
ORD110763,South,Personal Care,434.34,0.36,5,03-09-2024,03-12-2024,New,Cash,77.49,Chennai,156.3624,277.9776,,,
ORD110764,East,Home Care,3948.12,0.1,3,11/27/2023,12-04-2023,New,Cash,638.12,Pune,394.812,3553.308,,,
ORD110765,East,Clothing,4758.29,0.14,2,9/19/2024,9/22/2024,Member,Card,895.57,Delhi,666.1606,4092.1294,,,
ORD110766,East,Electronics,2267.99,0.22,4,10-02-2024,10-08-2024,Member,UPI,227.97,Bangalore,498.9578,1769.0322,,,
ORD110767,West,Grocery,889.55,0.35,1,5/31/2024,06-02-2024,Regular,Card,132.48,Chennai,311.3425,578.2075,,,
ORD110768,South,Personal Care,2535.4,0.04,2,2/15/2024,2/21/2024,New,UPI,476.01,Bangalore,101.416,2433.984,,,
ORD110769,East,Electronics,2027.26,0.06,8,01-07-2023,1/13/2023,New,UPI,473.15,Chennai,121.6356,1905.6244,,,
ORD110770,West,Personal Care,1925.12,0.39,5,8/30/2023,8/31/2023,Regular,Card,474.52,Delhi,750.7968,1174.3232,,,
ORD110771,South,Grocery,3177.6,0.13,5,04-11-2023,4/13/2023,New,Cash,843.97,Chennai,413.088,2764.512,,,
ORD110772,South,Clothing,956.21,0.48,3,5/14/2024,5/20/2024,Regular,Cash,131.47,Delhi,458.9808,497.2292,,,
ORD110773,West,Personal Care,1964.36,0.48,1,8/18/2023,8/20/2023,Member,Card,387.92,Pune,942.8928,1021.4672,,,
ORD110774,South,Grocery,4356.52,0.34,6,10/15/2023,10/21/2023,Member,UPI,802.84,Pune,1481.2168,2875.3032,,,
ORD110775,West,Personal Care,3675.36,0.36,1,10/18/2024,10/22/2024,Member,Card,553.28,Hyderabad,1323.1296,2352.2304,,,
ORD110776,East,Electronics,372.38,0.33,4,10-01-2023,10-02-2023,Member,Cash,49.9,Pune,122.8854,249.4946,,,
ORD110777,West,Personal Care,2618.13,0.09,4,08-02-2024,08-08-2024,Regular,UPI,137.14,Bangalore,235.6317,2382.4983,,,
ORD110778,South,Electronics,547.35,0.25,3,7/14/2024,7/17/2024,New,UPI,51.62,Delhi,136.8375,410.5125,,,
ORD110779,East,Electronics,4791.73,0.4,4,03-10-2023,3/16/2023,Regular,UPI,404.14,Chennai,1916.692,2875.038,,,
ORD110780,East,Grocery,1298.74,0.39,6,11/20/2023,11/25/2023,New,Card,162.48,Hyderabad,506.5086,792.2314,,,
ORD110781,North,Home Care,4669.84,0.45,6,3/28/2023,04-03-2023,Regular,Card,653.64,Mumbai,2101.428,2568.412,,,
ORD110782,North,Personal Care,4186.64,0.45,6,10-06-2024,10-09-2024,Member,UPI,502.09,Pune,1883.988,2302.652,,,
ORD110783,South,Clothing,2801.69,0.13,6,3/18/2023,3/20/2023,Member,Cash,695.21,Bangalore,364.2197,2437.4703,,,
ORD110784,West,Electronics,1747.89,0.36,4,7/27/2024,08-01-2024,Member,UPI,174.02,Pune,629.2404,1118.6496,,,
ORD110785,West,Home Care,4303.94,0.33,7,3/14/2023,3/16/2023,Member,Cash,498.4,Pune,1420.3002,2883.6398,,,
ORD110786,South,Electronics,848.64,0.44,7,03-09-2023,3/14/2023,Regular,Card,149.12,Hyderabad,373.4016,475.2384,,,
ORD110787,East,Home Care,981.87,0.09,2,08-06-2023,08-12-2023,Member,Card,118.9,Bangalore,88.3683,893.5017,,,
ORD110788,South,Home Care,1201.14,0.37,6,08-12-2024,8/18/2024,New,Cash,329.07,Delhi,444.4218,756.7182,,,
ORD110789,South,Clothing,3028.71,0.21,5,09-03-2023,09-07-2023,New,Cash,614.86,Hyderabad,636.0291,2392.6809,,,
ORD110790,East,Home Care,1640.19,0.2,1,04-05-2023,04-07-2023,Member,Card,220.23,Hyderabad,328.038,1312.152,,,
ORD110791,West,Clothing,4946.99,0.02,3,11/20/2024,11/25/2024,New,Card,806.71,Bangalore,98.9398,4848.0502,,,
